# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where source = 'kyleplot' and Events.kyle_vel >= -11.8 and Events.Av_25 > 0 and phase between -3 and 5 and filename like '%foundation%' and filename != 'kyle_foundation_asassn16la_phase=-2.739901715.txt' and filename != 'kyle_foundation_2017cpu_phase=-1.61488826747.txt' and filename != 'kyle_foundation_2017ckx_phase=-5.02466525823.txt' and filename != 'kyle_foundation_asassn15np_phase=-1.63200650294.txt' and filename != 'kyle_foundation_asassn16jf_phase=-6.05004316433.txt' and filename != 'kyle_foundation_asassn15nr_phase=4.77672098892.txt' and filename != 'kyle_foundation_2016gsu_phase=-2.009279776.txt' and Events.SN != 'ps16fbb'
# N = 20
# N_spec = 20
# phase = 0.67
# x1 = -0.04
# vel = -10.51
# z = 0.036

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper       Phase            x1    Redshift    Velocity    SNe per Bin
        3616  1.85368        0.099824         0.0971826    -0.0899742  -0.128764      0.0402787    -10.5584             15
        3618  1.82501        0.102655         0.104976     -0.0882     -0.126714      0.0402569    -10.5564             15
        3620  1.82044        0.10511          0.108772     -0.0863509  -0.124628      0.0402341    -10.5544             15
        3622  1.81903        0.0976249        0.104862     -0.0844343  -0.122519      0.0402104    -10.5524             15
        3624  1.8239         0.0920051        0.0971106    -0.082458   -0.120395      0.0401857    -10.5505             15
        3626  1.83706        0.0894082        0.0919366    -0.0804294  -0.118266      0.04016      -10.5485             15
        3628  1.83607        0.0889195        0.092356     -0.0783565  -0.116142      0.0401334    -10.5465             15
        3630  1.81888        0.0843896        0.0941302    -0.076247   -0.114031      0.0401058    -10.5446             15
        3632  1.79679        0.0878811        0.0960873    -0.0741089  -0.111939      0.0400774    -10.5427             15
        3634  1.792          0.0894129        0.0962202    -0.0719501  -0.109875      0.0400481    -10.5408             15
        3636  1.78789        0.0888375        0.0959019    -0.0697784  -0.107843      0.0400181    -10.539              15
        3638  1.77763        0.0857486        0.0891017    -0.0676019  -0.105849      0.0399872    -10.5372             15
        3640  1.76441        0.0809463        0.0877305    -0.0654283  -0.103899      0.0399555    -10.5355             15
        3642  1.75444        0.0831629        0.0951035    -0.0632653  -0.101995      0.0399231    -10.5337             15
        3644  1.75322        0.0916935        0.103628     -0.0611208  -0.100142      0.0398901    -10.5321             15
        3646  1.73142        0.0980828        0.113446     -0.0590021  -0.0983422     0.0398564    -10.5305             15
        3648  1.70198        0.109236         0.121702     -0.0569169  -0.0965973     0.039822     -10.5289             15
        3650  1.68936        0.120331         0.129603     -0.0548723  -0.094909      0.0397871    -10.5274             15
        3652  1.67289        0.121069         0.124378     -0.0528754  -0.0932783     0.0397517    -10.5259             15
