,Unnamed: 0,Host,Name,mass,mass_Burns18,mass_DES,mass_Jones18,mass_Neill,mass_PanSTARRS,mass_SDSS,mass_SNLS,mass_Wolf,masserr,subsample,symbol,vel,velerr,z,mass_Chang,mass_2MASS,mass_Conley11
155,293,MCG +07-37-011,ps15ahs,9.818999999999999,,,9.818999999999999,,,,,,0.1584512819553814,Foundation,o,-9.614239477609212,0.22038257735129607,0.0255129,,,
156,294,UGC 01359,psnj0153424,10.66,,,10.66,,,,,,0.1584512819553814,Foundation,o,-10.50841,0.22027,0.0256466,,,
157,295,MCG -02-16-004,asassn-15ss,10.842,,,10.842,,,,,,0.1584512819553814,Foundation,o,-10.61304,0.22066,0.035558,,,
158,296,SDSS J103944.53+150204.7,2016ixf,7.874,,,7.874,,,,,,0.1584512819553814,Foundation,o,-10.842655173044202,0.22053068743374468,0.06602000000000001,,,
159,297,2MASX J13323577-0516218,asassn-16fo,10.234,,,10.234,,,,,,0.1584512819553814,Foundation,o,-15.067616296866818,0.2203914628564365,0.0289,,,
160,298,GALEXASC J002041.66+251341.1,asassn-15tg,10.294,,,10.294,,,,,,0.1584512819553814,Foundation,o,-11.497195358215215,0.2583852938926672,0.035615,,,
161,299,SDSS J102229.86+150547.0,2016afk,9.774,,,9.774,,,,,,0.1584512819553814,Foundation,o,-12.624788077737449,0.25273280930658765,0.0456054,,,
162,300,2MASXi J0229172+180515,asassn-16la,9.141,,,9.141,,,,,,0.1584512819553814,Foundation,o,-9.929018945279637,0.2201735397362725,0.0150541,,,
163,302,SDSS J163319.96+234356.3,2017cii,9.777000000000001,,,9.777000000000001,,,,,,0.1584512819553814,Foundation,o,-10.15826615806859,0.2220306321208855,0.033237800000000005,,,
164,303,2MASX J05034387+0324429,ps16n,10.325999999999999,,,10.325999999999999,,,,,,0.1584512819553814,Foundation,o,-10.144813572471824,0.22623131878676744,0.0527275,,,
165,304,SDSS J010135.75+170604.9,gaia16bba,8.184,,,8.184,,,,,,0.1584512819553814,Foundation,o,-10.056606565215004,0.22044120213789434,0.0304577,,,
166,305,UGC 04030 NED01,2017ckx,10.472000000000001,,,10.472000000000001,,,,,,0.1584512819553814,Foundation,o,-9.85840750013868,0.23063262648636684,0.0271585,,,
167,306,NGC5541,2017mf,10.802,,,10.802,,,,,,0.1584512819553814,Foundation,o,-10.587583917343302,0.2211577717377348,0.025612,,,
168,307,CGCG 036-091,ps16fa,10.759,,,10.759,,,,,,0.1584512819553814,Foundation,o,-10.174181889111793,0.22788577160498635,0.0461101,,,
169,308,SDSS J000702.87-204150.1,ps16fbb,9.384,,,9.384,,,,,,0.1584512819553814,Foundation,o,-10.067203949691086,0.22259043016266444,0.0525,,,
170,309,2MASX J14075270+0938281,2017cpu,10.673,,,10.673,,,,,,0.1584512819553814,Foundation,o,-11.445695390101426,0.2274941056379264,0.0544045,,,
171,310,UGC 09523,asassn-16fs,10.974,,,10.974,,,,,,0.1584512819553814,Foundation,o,-12.228441841609405,0.22040892994613445,0.0292052,,,
172,311,GALEXASC J211223.05+144644.9,ps16cvc,9.757,,,9.757,,,,,,0.1584512819553814,Foundation,o,-11.324380401787323,0.2238135375708985,0.02954,,,
173,312,NGC 6319,asassn-15fa,10.862,,,10.862,,,,,,0.1584512819553814,Foundation,o,-10.244576844508972,0.2218861800563523,0.0273452,,,
