# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where phase between -2 and 2 and ((dm15_source > 1. and dm15_source < 1.3) or (dm15_from_fits > 1. and dm15_from_fits < 1.3)) and si_v0 < -11800
# N = 15
# N_spec = 25
# phase = -0.26
# x1 = 1.13
# vel = -14.34
# z = nan

  Wavelength          Flux    1-Sigma Lower    1-Sigma Upper        Phase       x1    Redshift    Velocity    SNe per Bin
        4358   1.35765          0.0641061        0.0553458    -0.093143    1.14453         nan    -13.8513             15
        4360   1.36355          0.0628113        0.0595903    -0.0921868   1.14441         nan    -13.8543             15
        4362   1.37477          0.0690269        0.0532517    -0.095533    1.14438         nan    -13.8531             15
        4364   1.38385          0.0711266        0.0501255    -0.0961808   1.14467         nan    -13.8455             15
        4366   1.39735          0.0661838        0.0529042    -0.0925591   1.14483         nan    -13.8523             15
        4368   1.40435          0.0617149        0.0525284    -0.0941889   1.14459         nan    -13.8562             15
        4370   1.40337          0.057124         0.0425271    -0.0957873   1.14469         nan    -13.8515             15
        4372   1.39886          0.0573894        0.0482737    -0.0939236   1.14461         nan    -13.8571             15
        4374   1.40971          0.0588218        0.045187     -0.0969924   1.14465         nan    -13.8566             15
        4376   1.41456          0.0560038        0.0432129    -0.0979631   1.14472         nan    -13.8551             15
        4378   1.42195          0.0553565        0.0457789    -0.0993979   1.14461         nan    -13.8522             15
        4380   1.4331           0.0551264        0.0456148    -0.0991352   1.14464         nan    -13.8528             15
        4382   1.44278          0.0514158        0.0411043    -0.0987817   1.14448         nan    -13.8615             15
        4384   1.4414           0.0517209        0.0413809    -0.099346    1.14447         nan    -13.8582             15
        4386   1.44094          0.0500912        0.039991     -0.0984772   1.14415         nan    -13.858              15
        4388   1.44472          0.0505238        0.0408448    -0.104083    1.14372         nan    -13.8626             15
        4390   1.45709          0.0476016        0.0372392    -0.10084     1.14381         nan    -13.8616             15
        4392   1.45938          0.0481075        0.0402032    -0.106709    1.14358         nan    -13.8697             15
        4394   1.45996          0.049061         0.0406628    -0.126002    1.14245         nan    -13.9028             15
        4396   1.46843          0.0542118        0.0403274    -0.127722    1.14242         nan    -13.902              15
        4398   1.47003          0.0540363        0.0409954    -0.102691    1.14289         nan    -13.8813             15
        4400   1.45262          0.060171         0.0411568    -0.102712    1.14303         nan    -13.8693             15
        4402   1.45037          0.0511406        0.0415887    -0.098627    1.14302         nan    -13.8768             15
        4404   1.46837          0.0502918        0.0414434    -0.0984248   1.14274         nan    -13.8825             15
        4406   1.46406          0.0525244        0.0394526    -0.0989122   1.14243         nan    -13.8823             15
        4408   1.45891          0.0513095        0.0436799    -0.0960126   1.1422          nan    -13.8907             15
        4410   1.45972          0.0563349        0.0408553    -0.0956293   1.14215         nan    -13.8839             15
        4412   1.46326          0.0548889        0.0439414    -0.0986615   1.14179         nan    -13.8885             15
        4414   1.45184          0.0549183        0.0486787    -0.098797    1.1417          nan    -13.8835             15
        4416   1.44811          0.0638661        0.049522     -0.095419    1.14184         nan    -13.8739             15
        4418   1.45918          0.059618         0.0468558    -0.0934433   1.14133         nan    -13.8884             15
        4420   1.47657          0.0651586        0.0501608    -0.0903577   1.14159         nan    -13.8833             15
        4422   1.47007          0.0547854        0.0474236    -0.0923505   1.14093         nan    -13.8857             15
        4424   1.46983          0.0537432        0.047621     -0.0931018   1.14042         nan    -13.9002             15
        4426   1.47856          0.0535281        0.0478201    -0.0869836   1.14027         nan    -13.9033             15
        4428   1.48697          0.0575356        0.0475013    -0.0893492   1.14034         nan    -13.9009             15
        4430   1.49918          0.0577801        0.0468613    -0.0871584   1.14008         nan    -13.9012             15
        4432   1.51395          0.055991         0.0472467    -0.0818574   1.13989         nan    -13.9047             15
        4434   1.52108          0.0610916        0.0466425    -0.0852294   1.13976         nan    -13.9004             15
        4436   1.52247          0.0649546        0.0462101    -0.0822167   1.13953         nan    -13.905              15
        4438   1.5393           0.0558189        0.0472177    -0.0868462   1.13896         nan    -13.9103             15
        4440   1.55243          0.0641787        0.0451213    -0.0842886   1.13898         nan    -13.9085             15
        4442   1.56689          0.0672512        0.048783     -0.0872753   1.13854         nan    -13.9141             15
        4444   1.58111          0.0644747        0.0517993    -0.0857369   1.13811         nan    -13.9258             15
        4446   1.58597          0.0683583        0.0497636    -0.0854185   1.13831         nan    -13.9172             15
        4448   1.59875          0.067755         0.0464542    -0.0850711   1.13803         nan    -13.9184             15
        4450   1.61802          0.0652874        0.0444842    -0.0827152   1.13761         nan    -13.9274             15
        4452   1.63767          0.0675444        0.0534058    -0.0846058   1.13764         nan    -13.9269             15
        4454   1.64521          0.0767107        0.0568025    -0.0894371   1.13753         nan    -13.9226             15
        4456   1.65329          0.0741503        0.0491053    -0.0917447   1.13675         nan    -13.9399             15
        4458   1.67033          0.0704331        0.0460153    -0.0922955   1.13654         nan    -13.9481             15
        4460   1.67925          0.072835         0.0508139    -0.089946    1.13639         nan    -13.9522             15
        4462   1.69009          0.0729463        0.0536934    -0.089143    1.13629         nan    -13.9477             15
        4464   1.71386          0.0680866        0.0511296    -0.0890323   1.1362          nan    -13.9568             15
        4466   1.72735          0.0674171        0.0495298    -0.0944173   1.13577         nan    -13.9665             15
        4468   1.71951          0.0729234        0.0487082    -0.0875741   1.13562         nan    -13.9717             15
        4470   1.73058          0.0760145        0.0471679    -0.0858961   1.1356          nan    -13.9731             15
        4472   1.76065          0.0733326        0.0449452    -0.0953437   1.13482         nan    -13.9823             15
        4474   1.77753          0.071969         0.0453323    -0.094799    1.13475         nan    -13.9831             15
        4476   1.78028          0.0625698        0.0438975    -0.0892612   1.13479         nan    -13.9914             15
        4478   1.78178          0.06045          0.0414605    -0.0936483   1.13446         nan    -13.9943             15
        4480   1.79079          0.0611784        0.039768     -0.093977    1.13412         nan    -14.0047             15
        4482   1.79377          0.0604114        0.0428856    -0.0945031   1.13401         nan    -14.0048             15
        4484   1.79513          0.0632734        0.0504217    -0.0830218   1.13393         nan    -14.0361             15
        4486   1.80689          0.0668429        0.0455995    -0.0881107   1.13363         nan    -14.0343             15
        4488   1.81675          0.0619404        0.0450851    -0.0871502   1.13316         nan    -14.0131             15
        4490   1.81085          0.062473         0.0452371    -0.0825076   1.13295         nan    -14.0164             15
        4492   1.79601          0.060807         0.0559869    -0.0892623   1.1329          nan    -14.0327             15
        4494   1.79704          0.0676519        0.0562527    -0.0900877   1.13287         nan    -14.0397             15
        4496   1.80276          0.0686552        0.0556994    -0.0897784   1.1329          nan    -14.0484             15
        4498   1.80214          0.0639635        0.054447     -0.0937464   1.13259         nan    -14.0478             15
        4500   1.79646          0.0584443        0.0563193    -0.0899862   1.13238         nan    -14.0571             15
        4502   1.806            0.0596531        0.0560729    -0.0861033   1.1324          nan    -14.0575             15
        4504   1.80367          0.0607465        0.0583026    -0.0924336   1.13212         nan    -14.0596             15
        4506   1.80469          0.0594475        0.0571085    -0.0893767   1.1318          nan    -14.0701             15
        4508   1.80489          0.0545051        0.0577568    -0.0886596   1.13175         nan    -14.0711             15
        4510   1.78567          0.0527278        0.0613688    -0.0812202   1.13162         nan    -14.0823             15
        4512   1.77494          0.0526365        0.0640083    -0.0820698   1.13153         nan    -14.0849             15
        4514   1.77521          0.0493114        0.0591086    -0.0842547   1.13132         nan    -14.0916             15
        4516   1.78289          0.0449821        0.0588389    -0.083421    1.13148         nan    -14.09               15
        4518   1.77548          0.0503281        0.061616     -0.0818884   1.13112         nan    -14.1005             15
        4520   1.76649          0.0509619        0.0610866    -0.0828468   1.13098         nan    -14.107              15
        4522   1.75728          0.0487442        0.0701249    -0.0837433   1.1307          nan    -14.1084             15
        4524   1.75465          0.0484691        0.0709147    -0.0818622   1.13061         nan    -14.1172             15
        4526   1.75794          0.04854          0.0686784    -0.0787359   1.13066         nan    -14.1182             15
        4528   1.76283          0.0482788        0.0636769    -0.0793212   1.13069         nan    -14.1152             15
        4530   1.73667          0.0515308        0.0718711    -0.0781557   1.13053         nan    -14.1174             15
        4532   1.72616          0.0552262        0.0733163    -0.0746115   1.13063         nan    -14.1253             15
        4534   1.72468          0.0503326        0.0687135    -0.0763252   1.13052         nan    -14.1234             15
        4536   1.72058          0.0478938        0.0599581    -0.0744163   1.13072         nan    -14.1146             15
        4538   1.70611          0.0528369        0.0641985    -0.0708312   1.1306          nan    -14.1217             15
        4540   1.70941          0.0511447        0.0708648    -0.0759378   1.13033         nan    -14.1256             15
        4542   1.70826          0.0474373        0.0613987    -0.0732177   1.13063         nan    -14.1246             15
        4544   1.70452          0.0496751        0.0615254    -0.0757892   1.13041         nan    -14.1251             15
        4546   1.70457          0.050352         0.0674181    -0.0751625   1.13023         nan    -14.1321             15
        4548   1.70566          0.0493236        0.0630201    -0.0723279   1.13033         nan    -14.1327             15
        4550   1.71504          0.0480776        0.0635153    -0.0771266   1.13032         nan    -14.1305             15
        4552   1.71225          0.0495958        0.0612676    -0.0731157   1.13075         nan    -14.125              15
        4554   1.69611          0.0507864        0.066858     -0.0685806   1.13074         nan    -14.1238             15
        4556   1.6949           0.0523242        0.0604803    -0.0723261   1.13076         nan    -14.1199             15
        4558   1.69992          0.0561145        0.0511749    -0.0696737   1.131           nan    -14.117              15
        4560   1.69514          0.0486663        0.0569043    -0.0705274   1.1306          nan    -14.1341             15
        4562   1.6912           0.0494246        0.0555538    -0.0723266   1.13058         nan    -14.1273             15
        4564   1.68446          0.0480053        0.0468612    -0.0730785   1.1308          nan    -14.1236             15
        4566   1.66947          0.0492807        0.0568883    -0.0721223   1.13048         nan    -14.1316             15
        4568   1.67181          0.0479932        0.0578863    -0.0716126   1.13057         nan    -14.1328             15
        4570   1.67235          0.0451318        0.0543976    -0.0725842   1.13074         nan    -14.1281             15
        4572   1.67078          0.0506974        0.064001     -0.0710825   1.13044         nan    -14.1416             15
        4574   1.67562          0.0464601        0.0662907    -0.0735863   1.13035         nan    -14.1399             15
        4576   1.67071          0.045282         0.0739377    -0.076492    1.13019         nan    -14.1451             15
        4578   1.67043          0.0464791        0.0742618    -0.0738815   1.13007         nan    -14.1544             15
        4580   1.65693          0.0451599        0.0785347    -0.0750006   1.12985         nan    -14.1575             15
        4582   1.64372          0.0440174        0.0786334    -0.0744949   1.12995         nan    -14.1581             15
        4584   1.63669          0.0423989        0.075068     -0.0719171   1.13003         nan    -14.1573             15
        4586   1.62942          0.0415259        0.0789333    -0.0770017   1.12999         nan    -14.1545             15
        4588   1.61539          0.04532          0.0869692    -0.0734131   1.13001         nan    -14.1576             15
        4590   1.6068           0.0443688        0.0854736    -0.0728994   1.13009         nan    -14.1583             15
        4592   1.59525          0.0462951        0.0879046    -0.0762873   1.13001         nan    -14.1613             15
        4594   1.58632          0.0482073        0.0904258    -0.0750949   1.12997         nan    -14.1609             15
        4596   1.58439          0.0542702        0.0911875    -0.0744154   1.13021         nan    -14.1576             15
        4598   1.57229          0.0560142        0.0778609    -0.0760064   1.13005         nan    -14.1618             15
        4600   1.5611           0.0549155        0.0838613    -0.0724331   1.12998         nan    -14.1636             15
        4602   1.55154          0.0585605        0.0893848    -0.0708389   1.1301          nan    -14.1636             15
        4604   1.53333          0.059495         0.0799764    -0.0745964   1.13004         nan    -14.1639             15
        4606   1.51746          0.0545412        0.0722809    -0.0730611   1.13037         nan    -14.151              15
        4608   1.50455          0.0554495        0.0751572    -0.0728465   1.13016         nan    -14.1572             15
        4610   1.49117          0.0538835        0.0730702    -0.0686112   1.13044         nan    -14.1546             15
        4612   1.48374          0.0573941        0.0743436    -0.0704457   1.13038         nan    -14.1494             15
        4614   1.48142          0.0572183        0.0698125    -0.0683988   1.13075         nan    -14.1451             15
        4616   1.47126          0.0529144        0.066437     -0.0722266   1.13084         nan    -14.1433             15
        4618   1.45942          0.0498789        0.0640587    -0.0704933   1.13101         nan    -14.1426             15
        4620   1.45922          0.0479951        0.0613205    -0.0683242   1.13125         nan    -14.1367             15
        4622   1.45109          0.0499622        0.0615965    -0.0705759   1.1312          nan    -14.1343             15
        4624   1.42861          0.0422502        0.056348     -0.0743203   1.13156         nan    -14.1215             15
        4626   1.41949          0.0431823        0.0520766    -0.0738384   1.13193         nan    -14.1067             15
        4628   1.40975          0.0410056        0.0512335    -0.0750137   1.13177         nan    -14.1108             15
        4630   1.40438          0.0397244        0.0532526    -0.0733718   1.13218         nan    -14.1066             15
        4632   1.39294          0.0377516        0.0491186    -0.0736761   1.13226         nan    -14.0989             15
        4634   1.38464          0.0373616        0.046968     -0.0745996   1.13228         nan    -14.0908             15
        4636   1.37927          0.0430657        0.0493694    -0.078059    1.13204         nan    -14.0969             15
        4638   1.36173          0.036019         0.0470333    -0.0752669   1.13241         nan    -14.0882             15
        4640   1.34822          0.0356167        0.0437112    -0.0733372   1.13254         nan    -14.0926             15
        4642   1.33156          0.0368441        0.0434017    -0.0745152   1.13245         nan    -14.0898             15
        4644   1.3238           0.0386999        0.0426477    -0.0738077   1.13236         nan    -14.0906             15
        4646   1.31229          0.0375386        0.0417275    -0.0758885   1.13269         nan    -14.0801             15
        4648   1.31466          0.0334901        0.0375976    -0.076013    1.13279         nan    -14.0782             15
        4650   1.30332          0.0367677        0.0441329    -0.0792787   1.13263         nan    -14.0809             15
        4652   1.29229          0.0368545        0.0449327    -0.0765446   1.13279         nan    -14.076              15
        4654   1.28549          0.0382468        0.0487951    -0.0771558   1.13271         nan    -14.0741             15
        4656   1.27339          0.0371001        0.052241     -0.0817319   1.13222         nan    -14.0833             15
        4658   1.26522          0.0415349        0.0565828    -0.0813285   1.13244         nan    -14.077              15
        4660   1.26042          0.0388581        0.0553412    -0.0776284   1.1324          nan    -14.0833             15
        4662   1.2518           0.0365675        0.0561258    -0.102544    1.13073         nan    -14.0875             15
        4664   1.23648          0.0373197        0.0633301    -0.14565     1.1263          nan    -14.1165             15
        4666   1.22902          0.0391796        0.0677326    -0.153711    1.12587         nan    -14.1185             15
        4668   1.22349          0.0399792        0.0663351    -0.137119    1.12777         nan    -14.1049             15
        4670   1.21737          0.0421692        0.0686087    -0.0801887   1.13239         nan    -14.0847             15
        4672   1.20541          0.0432024        0.0757286    -0.0780086   1.13199         nan    -14.0868             15
        4674   1.20025          0.0405355        0.0756711    -0.079361    1.13231         nan    -14.081              15
        4676   1.19578          0.0426632        0.0704692    -0.0775489   1.13244         nan    -14.0783             15
        4678   1.18607          0.0461521        0.0756508    -0.0807167   1.13237         nan    -14.0814             15
        4680   1.17578          0.0442743        0.0816328    -0.078896    1.13222         nan    -14.0842             15
        4682   1.16674          0.0457555        0.0801096    -0.0781385   1.13234         nan    -14.0807             15
        4684   1.17602          0.0456759        0.077774     -0.0829564   1.13247         nan    -14.0738             15
        4686   1.16931          0.0449079        0.079666     -0.0841673   1.13226         nan    -14.076              15
        4688   1.15584          0.04301          0.0797823    -0.0819645   1.13231         nan    -14.0788             15
        4690   1.14295          0.0438311        0.0794343    -0.0798438   1.13227         nan    -14.0829             15
        4692   1.13621          0.0425913        0.0792244    -0.0741472   1.13212         nan    -14.0844             15
        4694   1.12906          0.0468633        0.0764076    -0.0810142   1.13193         nan    -14.085              15
        4696   1.12444          0.0432772        0.08448      -0.0766558   1.13212         nan    -14.09               15
        4698   1.1172           0.0466193        0.0787984    -0.082866    1.13177         nan    -14.0892             15
        4700   1.11064          0.0428996        0.0854539    -0.0849934   1.13212         nan    -14.0867             15
        4702   1.10538          0.0414915        0.0741473    -0.0825831   1.13264         nan    -14.0757             15
        4704   1.10342          0.0431115        0.0767886    -0.0891544   1.13222         nan    -14.0799             15
        4706   1.09691          0.042472         0.0752955    -0.0844336   1.13238         nan    -14.0769             15
        4708   1.09673          0.041576         0.0747749    -0.0870665   1.13239         nan    -14.0754             15
        4710   1.10018          0.0349256        0.0727165    -0.084923    1.13264         nan    -14.072              15
        4712   1.09945          0.0364034        0.0712052    -0.0872091   1.13264         nan    -14.0705             15
        4714   1.09052          0.0392362        0.0662228    -0.0917832   1.13251         nan    -14.0622             15
        4716   1.08862          0.0384357        0.0671504    -0.0895363   1.13265         nan    -14.0634             15
        4718   1.08624          0.0403597        0.0714883    -0.0962913   1.13226         nan    -14.071              15
        4720   1.08495          0.0378542        0.0635353    -0.0935454   1.13269         nan    -14.0597             15
        4722   1.07484          0.0370879        0.0663192    -0.0891924   1.13274         nan    -14.0589             15
        4724   1.071            0.0401772        0.0670091    -0.0911795   1.13247         nan    -14.0643             15
        4726   1.07699          0.0421293        0.0726213    -0.0966179   1.1326          nan    -14.061              15
        4728   1.06669          0.0383456        0.0703601    -0.0938425   1.13249         nan    -14.06               15
        4730   1.06079          0.0379479        0.0648556    -0.0975086   1.13244         nan    -14.0613             15
        4732   1.0517           0.0394484        0.0691912    -0.0983113   1.13213         nan    -14.0664             15
        4734   1.04851          0.0402445        0.0710125    -0.0924147   1.13217         nan    -14.0655             15
        4736   1.05567          0.0402021        0.0728833    -0.0948891   1.13218         nan    -14.0727             15
        4738   1.04981          0.038956         0.0694297    -0.0914908   1.13237         nan    -14.0638             15
        4740   1.04605          0.0390857        0.0704984    -0.0900502   1.13211         nan    -14.0756             15
        4742   1.04246          0.0411809        0.0677009    -0.0964789   1.13239         nan    -14.0578             15
        4744   1.03983          0.04355          0.0667061    -0.0973523   1.13212         nan    -14.0628             15
        4746   1.03753          0.0400215        0.0666651    -0.0970252   1.13236         nan    -14.0611             15
        4748   1.04033          0.0407899        0.0705653    -0.0971798   1.13251         nan    -14.059              15
        4750   1.04199          0.0401054        0.0703018    -0.0967517   1.1328          nan    -14.0521             15
        4752   1.03475          0.045027         0.0740401    -0.0943902   1.13235         nan    -14.0631             15
        4754   1.03565          0.0408315        0.0693314    -0.0955365   1.13262         nan    -14.0591             15
        4756   1.02543          0.0442899        0.072009     -0.0942758   1.13264         nan    -14.061              15
        4758   1.02342          0.042006         0.0771424    -0.0895293   1.13263         nan    -14.0631             15
        4760   1.02973          0.0427696        0.0688896    -0.0985279   1.13279         nan    -14.0532             15
        4762   1.02472          0.0424218        0.0773952    -0.097533    1.13243         nan    -14.059              15
        4764   1.02113          0.0428618        0.075772     -0.0979076   1.13262         nan    -14.0582             15
        4766   1.01384          0.0416643        0.0720074    -0.0926597   1.13261         nan    -14.0657             15
        4768   1.00671          0.0415231        0.0696446    -0.097335    1.13263         nan    -14.063              15
        4770   1.00722          0.037703         0.0779801    -0.0968131   1.13266         nan    -14.0589             15
        4772   1.00005          0.0423531        0.0826339    -0.0966815   1.13209         nan    -14.0737             15
        4774   0.991032         0.0376074        0.0753497    -0.09785     1.13222         nan    -14.0691             15
        4776   0.986788         0.0387883        0.0713676    -0.101737    1.13252         nan    -14.0652             15
        4778   0.979229         0.0372889        0.0697141    -0.103792    1.13225         nan    -14.0638             15
        4780   0.973992         0.0370697        0.0672904    -0.10146     1.13239         nan    -14.0666             15
        4782   0.96695          0.0353409        0.0709053    -0.100894    1.13219         nan    -14.0713             15
        4784   0.95347          0.0328559        0.0712243    -0.0970679   1.13212         nan    -14.0701             15
        4786   0.947619         0.0325461        0.068909     -0.095684    1.13204         nan    -14.0753             15
        4788   0.943987         0.0344671        0.0684448    -0.0962015   1.13209         nan    -14.0792             15
        4790   0.939466         0.0310677        0.065345     -0.0981335   1.13254         nan    -14.0671             15
        4792   0.933226         0.0337733        0.0654193    -0.0988227   1.13245         nan    -14.0769             15
        4794   0.932873         0.035492         0.0660637    -0.0969863   1.13229         nan    -14.0793             15
        4796   0.916574         0.03301          0.0676464    -0.0955126   1.13219         nan    -14.0809             15
        4798   0.90125          0.030472         0.0599277    -0.0914609   1.13285         nan    -14.0645             15
        4800   0.897436         0.0340414        0.0629573    -0.0933402   1.13237         nan    -14.0711             15
        4802   0.892741         0.0357199        0.067757     -0.089778    1.1326          nan    -14.072              15
        4804   0.884839         0.0338182        0.0557283    -0.0891989   1.13282         nan    -14.0586             15
        4806   0.874541         0.0302589        0.0642219    -0.091475    1.13256         nan    -14.0679             15
        4808   0.872069         0.0343623        0.0702218    -0.0843499   1.13255         nan    -14.0702             15
        4810   0.861003         0.031432         0.066299     -0.0869215   1.13243         nan    -14.0693             15
        4812   0.849996         0.0323551        0.0648741    -0.0813923   1.13255         nan    -14.0673             15
        4814   0.84866          0.0306187        0.0637257    -0.077404    1.13278         nan    -14.0666             15
        4816   0.848095         0.0276724        0.0616797    -0.0819445   1.13292         nan    -14.0599             15
        4818   0.85097          0.0272719        0.0586049    -0.084998    1.1328          nan    -14.0589             15
        4820   0.847134         0.0241076        0.0500557    -0.0825464   1.13315         nan    -14.0482             15
        4822   0.835991         0.0231474        0.0415055    -0.0775136   1.13348         nan    -14.0439             15
        4824   0.829779         0.0243035        0.0402135    -0.0802629   1.1337          nan    -14.0421             15
        4826   0.831065         0.0231474        0.0411465    -0.0816905   1.13356         nan    -14.0458             15
        4828   0.826802         0.0197616        0.0341409    -0.0744188   1.13418         nan    -14.0254             15
        4830   0.822343         0.0227458        0.0352027    -0.0781118   1.13364         nan    -14.0384             15
        4832   0.823059         0.021022         0.0348628    -0.0731424   1.1339          nan    -14.0431             15
        4834   0.825461         0.019973         0.031144     -0.0768585   1.13395         nan    -14.0366             15
        4836   0.821118         0.0202204        0.0309315    -0.0769357   1.13407         nan    -14.0314             15
        4838   0.819514         0.0194525        0.0280256    -0.0758424   1.13367         nan    -14.0344             15
        4840   0.821563         0.0199135        0.0288608    -0.0789337   1.13392         nan    -14.0282             15
        4842   0.821858         0.0199868        0.0243375    -0.0766369   1.13414         nan    -14.023              15
        4844   0.825986         0.0179704        0.0186567    -0.0770989   1.13462         nan    -14.0069             15
        4846   0.824455         0.0180159        0.0182442    -0.0751895   1.13454         nan    -14.007              15
        4848   0.828567         0.0174335        0.017349     -0.0829504   1.13447         nan    -14.0051             15
        4850   0.83056          0.0172519        0.0148708    -0.0816166   1.13484         nan    -13.9948             15
        4852   0.832999         0.0205797        0.0164223    -0.0752345   1.13535         nan    -13.982              15
        4854   0.835258         0.0229937        0.0173999    -0.0817398   1.13491         nan    -13.9891             15
        4856   0.844162         0.0203628        0.0154816    -0.0777765   1.13504         nan    -13.9964             15
        4858   0.850888         0.0217481        0.0177096    -0.0810879   1.13495         nan    -14.0001             15
        4860   0.853871         0.0230739        0.0182403    -0.0791519   1.13506         nan    -13.9986             15
        4862   0.85323          0.0233196        0.0179219    -0.0814507   1.13497         nan    -13.9967             15
        4864   0.853958         0.0239237        0.0170976    -0.0837249   1.13493         nan    -13.9945             15
        4866   0.859368         0.0266557        0.0189555    -0.0853368   1.13465         nan    -14.0021             15
        4868   0.858594         0.027645         0.022134     -0.0863425   1.13442         nan    -14.0078             15
        4870   0.863019         0.0247034        0.0285769    -0.0887127   1.13399         nan    -14.016              15
        4872   0.859068         0.0271612        0.0259828    -0.0840452   1.13397         nan    -14.0122             15
        4874   0.858837         0.0243815        0.0282551    -0.0895454   1.13392         nan    -14.0099             15
        4876   0.86157          0.0271553        0.0301008    -0.0893042   1.13343         nan    -14.0195             15
        4878   0.871047         0.026178         0.0391768    -0.0911219   1.13272         nan    -14.0366             15
        4880   0.864421         0.0247321        0.0414228    -0.0893339   1.13224         nan    -14.0501             15
        4882   0.863265         0.0270653        0.0482636    -0.0907801   1.13189         nan    -14.0614             15
        4884   0.867533         0.0310149        0.0507626    -0.0903839   1.13156         nan    -14.0705             15
        4886   0.872803         0.0299371        0.0505915    -0.0930817   1.13147         nan    -14.0698             15
        4888   0.86466          0.0327102        0.0536031    -0.0891667   1.13137         nan    -14.077              15
        4890   0.868977         0.0335079        0.0532734    -0.08981     1.1315          nan    -14.0734             15
        4892   0.871401         0.0335544        0.0543631    -0.09585     1.13116         nan    -14.0804             15
        4894   0.873781         0.0332404        0.0579548    -0.0926871   1.13117         nan    -14.083              15
        4896   0.868315         0.0373066        0.0616348    -0.0969599   1.13095         nan    -14.0852             15
        4898   0.865098         0.0371209        0.0600495    -0.0951975   1.13103         nan    -14.0823             15
        4900   0.868356         0.0348826        0.0623957    -0.0908995   1.13087         nan    -14.0929             15
        4902   0.874079         0.0363188        0.0577725    -0.0958979   1.131           nan    -14.0848             15
        4904   0.870107         0.0385804        0.0616884    -0.0927105   1.13115         nan    -14.0883             15
        4906   0.86592          0.0392151        0.0606103    -0.0883692   1.13119         nan    -14.0891             15
        4908   0.863744         0.0399469        0.0627821    -0.0913801   1.13119         nan    -14.084              15
        4910   0.864961         0.0399786        0.0698853    -0.0939804   1.13128         nan    -14.0779             15
        4912   0.864395         0.0384373        0.0661593    -0.0870679   1.13167         nan    -14.0727             15
        4914   0.868041         0.0371311        0.0639847    -0.0881145   1.13131         nan    -14.0791             15
        4916   0.865795         0.0340775        0.0691365    -0.0904727   1.13148         nan    -14.0718             15
        4918   0.859048         0.035176         0.0587578    -0.0873056   1.13161         nan    -14.0665             15
        4920   0.852945         0.0368953        0.0626994    -0.0893364   1.13128         nan    -14.0729             15
        4922   0.851101         0.0354801        0.0632847    -0.0813173   1.13147         nan    -14.0742             15
        4924   0.852031         0.0322272        0.0631541    -0.0810482   1.13149         nan    -14.0745             15
        4926   0.84926          0.0297323        0.0567192    -0.089408    1.13127         nan    -14.0718             15
        4928   0.848505         0.0274542        0.0580499    -0.08875     1.13114         nan    -14.0803             15
        4930   0.84291          0.0309758        0.0593249    -0.088005    1.13108         nan    -14.0783             15
        4932   0.842903         0.0338307        0.0575886    -0.0925258   1.13078         nan    -14.0762             15
        4934   0.843747         0.0321311        0.0604595    -0.0928818   1.13101         nan    -14.0728             15
        4936   0.850202         0.0295859        0.0603383    -0.090578    1.13118         nan    -14.0786             15
        4938   0.850375         0.0300691        0.050515     -0.097695    1.1315          nan    -14.0658             15
        4940   0.849621         0.0297309        0.0512375    -0.0981475   1.13127         nan    -14.0658             15
        4942   0.857044         0.028921         0.0595542    -0.10118     1.13104         nan    -14.0725             15
        4944   0.852782         0.0322915        0.0505526    -0.104776    1.13102         nan    -14.0686             15
        4946   0.84792          0.0350255        0.0539985    -0.101141    1.13101         nan    -14.0702             15
        4948   0.852037         0.0324097        0.0531581    -0.0979815   1.1311          nan    -14.0696             15
        4950   0.850097         0.0322134        0.0557804    -0.0926609   1.13131         nan    -14.0642             15
        4952   0.848836         0.0339722        0.0560108    -0.0904772   1.13118         nan    -14.0638             15
        4954   0.856664         0.0312889        0.0583546    -0.0979979   1.13096         nan    -14.0661             15
        4956   0.850848         0.0308572        0.0586714    -0.0989933   1.13076         nan    -14.0699             15
        4958   0.857775         0.0331555        0.0591157    -0.0943154   1.1308          nan    -14.0724             15
        4960   0.863345         0.0310658        0.0566623    -0.100695    1.13092         nan    -14.0669             15
        4962   0.862774         0.0338188        0.0530036    -0.101853    1.13078         nan    -14.0664             15
        4964   0.861392         0.0326317        0.0539597    -0.0981503   1.13105         nan    -14.0642             15
        4966   0.864876         0.0358484        0.0594077    -0.103852    1.13072         nan    -14.0697             15
        4968   0.866044         0.0325488        0.0562312    -0.100265    1.1307          nan    -14.072              15
        4970   0.867292         0.0304342        0.0496021    -0.105788    1.13071         nan    -14.0617             15
        4972   0.869532         0.0320051        0.0478276    -0.10693     1.1311          nan    -14.0573             15
        4974   0.872863         0.0307859        0.0544109    -0.110814    1.13069         nan    -14.0626             15
        4976   0.875526         0.0314245        0.0472413    -0.103868    1.1311          nan    -14.0598             15
        4978   0.876056         0.0322084        0.0463865    -0.100231    1.13093         nan    -14.0642             15
        4980   0.877957         0.0343136        0.0501206    -0.10501     1.13024         nan    -14.077              15
        4982   0.881573         0.031026         0.0511017    -0.0989292   1.13049         nan    -14.0735             15
        4984   0.891901         0.0314783        0.0455212    -0.104385    1.13071         nan    -14.0651             15
        4986   0.892877         0.0312292        0.0469704    -0.112389    1.13051         nan    -14.0639             15
        4988   0.891997         0.0306781        0.043978     -0.113167    1.13059         nan    -14.0594             15
        4990   0.898309         0.0292258        0.0451886    -0.110774    1.13073         nan    -14.0571             15
