# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where source = 'kyleplot' and Events.kyle_vel between -30 and -11.8 and Events.Av_25 > 0 and phase between -5 and 5 and filename like '%foundation%' and filename != 'kyle_foundation_2016cvv_phase=1.55477190182.txt'
# N = 8
# N_spec = 9
# phase = -0.44
# x1 = 0.54
# vel = -12.78
# z = 0.028

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper        Phase         x1    Redshift    Velocity    SNe per Bin
        3464  1.66934        0.181872         0.300197     -0.948964    1.15036     0.0208453    -12.741               3
        3466  1.64853        0.191503         0.301928     -0.946529    1.15101     0.020787     -12.7374              3
        3468  1.64797        0.154376         0.242949     -0.94418     1.1513      0.0207279    -12.7337              3
        3470  1.68087        0.116127         0.187836     -0.941924    1.15124     0.0206682    -12.7299              3
        3472  1.68109        0.139938         0.218337     -0.939767    1.15083     0.0206081    -12.726               3
        3474  1.67107        0.164512         0.247148     -0.937713    1.15006     0.0205477    -12.7219              3
        3476  1.68928        0.143656         0.213131     -0.935769    1.14896     0.0204873    -12.7178              3
        3478  1.68356        0.155479         0.226387     -0.933941    1.14751     0.020427     -12.7136              3
        3480  1.68071        0.196135         0.282186     -0.932234    1.14573     0.0203671    -12.7093              3
        3482  1.71097        0.216975         0.30987      -0.930654    1.14361     0.0203076    -12.705               3
        3484  1.66818        0.236765         0.335826     -0.929203    1.14118     0.0202488    -12.7006              3
        3486  1.67995        0.211281         0.295557     -0.927887    1.13842     0.0201908    -12.6962              3
        3488  1.69651        0.217272         0.295125     -0.926709    1.13535     0.0201338    -12.6917              3
        3490  1.68588        0.263279         0.35086      -0.925671    1.13198     0.0200778    -12.6873              3
        3492  1.73193        0.293689         0.386723     -0.924777    1.1283      0.020023     -12.6828              3
        3494  1.76367        0.306384         0.404596     -0.924028    1.12433     0.0199695    -12.6784              3
        3496  1.74197        0.32178          0.430427     -0.923425    1.12008     0.0199174    -12.674               3
        3498  1.71395        0.323266         0.437609     -0.922968    1.11555     0.0198668    -12.6696              3
        3500  1.7805         0.264786         0.360075     -0.922657    1.11074     0.0198177    -12.6652              3
        3502  1.80009        0.281038         0.375914     -0.922491    1.10568     0.0197702    -12.6608              3
        3504  1.77766        0.339615         0.443611     -0.92247     1.10036     0.0197243    -12.6565              3
        3506  1.74997        0.327875         0.422854     -0.92259     1.09479     0.0196801    -12.6523              3
        3508  1.71664        0.339265         0.432072     -0.922851    1.089       0.0196375    -12.648               3
        3510  1.73624        0.347715         0.438221     -0.923248    1.08298     0.0195966    -12.6439              3
        3512  1.73636        0.348227         0.437065     -0.923779    1.07674     0.0195574    -12.6397              3
        3514  1.74007        0.362101         0.452373     -0.92444     1.07031     0.0195199    -12.6357              3
        3516  1.73689        0.344256         0.429334     -0.925226    1.06368     0.019484     -12.6317              3
        3518  1.73189        0.308544         0.3856       -0.926133    1.05688     0.0194498    -12.6277              3
