# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where filename in ('sn2003kc-20031203.49-fast.flm','sn2002kf-20021231.34-fast.flm','SN07as_070319_b01_DUP_BC.dat','sn2006ej-20060824.430-ui.flm','SN07jg_070922_b01_CLA_LD.dat','sn2003W-20030209.35-fast.flm','sn2003W-20030210.35-fast.flm','sn2003ch-20030325.16-fast.flm','sn2003ch-20030327.13-fast.flm','sn2003ch-20030328.14-fast.flm','2002bo_20020322_3200_8974_00.dat','2002bo_20020323_3356_10385_00.dat','sn2002bo-20020322-ui-corrected.flm','sn2002bo-20020322.17-fast.flm','SN05ku_051125_b01_DUP_MS.dat','sn2007bz-20070426.419-ui.flm','sn1997bp-19970409.29-fast.flm','sn1997bp-19970410.27-fast.flm','sn1997bp-19970411.30-fast.flm','sn1998dk-19980831-ui.flm','sn1998dh-19980804.36-fast.flm','sn1998ef-19981029.31-fast.flm','sn2005na-20060104.34-fast.flm','sn2005na-20060105.335-ui.flm','sn2005na-20060106.361-ui-corrected.flm','kyle_foundation_2017oz_phase=-3.82531764956.txt','kyle_foundation_2017po_phase=-0.345116699194.txt','kyle_foundation_asassn15go_phase=-0.300830730375.txt','kyle_foundation_asassn15od_phase=-1.58367556708.txt','kyle_foundation_asassn15uw_phase=-1.94283563048.txt','kyle_foundation_asassn16fs_phase=4.38281493353.txt','kyle_foundation_ps16bnz_phase=-3.2910765016.txt','kyle_foundation_2016glp_phase=-3.45854332022.txt','kyle_foundation_asassn15go_phase=0.680597699448.txt')
# N = 23
# N_spec = 34
# phase = -0.35
# x1 = nan
# vel = -12.59
# z = nan

  Wavelength         Flux    1-Sigma Lower    1-Sigma Upper         Phase         x1     Redshift    Velocity    SNe per Bin
        3374  1.49313          0.130685         0.112419     -0.559323       1.05       0.0230471    -12.8026              8
        3376  1.50265          0.137925         0.127653     -0.557567       1.05       0.0229795    -12.8036              8
        3378  1.47415          0.140888         0.118052     -0.555362       1.05       0.0229152    -12.8037              8
        3380  1.47409          0.137366         0.105763     -0.553684       1.05       0.0228541    -12.8046              8
        3382  1.48433          0.150016         0.111143     -0.551876       1.05       0.0227958    -12.8056              8
        3384  1.46374          0.148933         0.132475     -0.550116       1.05       0.0227404    -12.8063              8
        3386  1.48802          0.135074         0.116807     -0.548305       1.05       0.0226875    -12.8075              8
        3388  1.52055          0.127764         0.096107     -0.54512        1.05       0.022637     -12.8088              8
        3390  1.51479          0.109292         0.106747     -0.544094       1.05       0.0225888    -12.8099              8
        3392  1.54018          0.137289         0.10507      -0.543884       1.05       0.0225426    -12.8104              8
        3394  1.53538          0.140644         0.117011     -0.54208        1.05       0.0224983    -12.8114              8
        3396  1.50804          0.114994         0.099241     -0.540572       1.05       0.0224557    -12.8118              8
        3398  1.51567          0.113719         0.121        -0.538814       1.05       0.0224147    -12.8122              8
        3400  1.50961          0.119756         0.115546     -0.537307       1.05       0.0223752    -12.8133              8
        3402  1.50785          0.112324         0.114033     -0.535937       1.05       0.0223369    -12.8139              8
        3404  1.52589          0.117985         0.124355     -0.534504       1.05       0.0222996    -12.778               8
        3406  1.5398           0.0834925        0.112325     -0.533225       1.05       0.0222634    -12.7789              8
        3408  1.58879          0.0789257        0.100846     -0.532222       1.05       0.0222279    -12.7828              8
        3410  1.57749          0.0674244        0.107183     -0.530565       1.05       0.0221931    -12.781               8
        3412  1.57455          0.0929607        0.110023     -0.52907        1.05       0.0221587    -12.7815              8
        3414  1.5713           0.101099         0.111404     -0.527786       1.05       0.0221248    -12.7814              8
        3416  1.58654          0.098172         0.104277     -0.526624       1.05       0.022091     -12.7797              8
        3418  1.61416          0.112577         0.109604     -0.525192       1.05       0.0220573    -12.7832              8
        3420  1.62421          0.115774         0.117852     -0.523945       1.05       0.0220236    -12.7842              8
        3422  1.6101           0.104166         0.131747     -0.52302        1.05       0.0219896    -12.7883              8
        3424  1.62331          0.132493         0.150261     -0.521779       1.05       0.0219554    -12.7878              8
        3426  1.62476          0.124864         0.152739     -0.520197       1.05       0.0219207    -12.7841              8
        3428  1.68772          0.111189         0.144911     -0.518948       1.05       0.0218854    -12.7885              8
        3430  1.7147           0.10956          0.13109      -0.516883       1.05       0.0218496    -12.7875              8
        3432  1.68872          0.100255         0.127301     -0.515154       1.05       0.0218129    -12.7861              8
        3434  1.70633          0.112851         0.122048     -0.513806       1.05       0.0217755    -12.7902              8
        3436  1.72735          0.122404         0.123209     -0.512584       1.05       0.0217371    -12.7882              8
        3438  1.72981          0.120944         0.139828     -0.511389       1.05       0.0216978    -12.7889              8
        3440  1.71801          0.106355         0.140362     -0.51033        1.05       0.0216574    -12.7868              8
        3442  1.68572          0.0807576        0.112046     -0.728362       1.05       0.0199028    -12.5639              9
        3444  1.68959          0.0876121        0.123349     -0.727099       1.05       0.0198825    -12.5641              9
        3446  1.69073          0.067488         0.132971     -0.726153       1.05       0.0198611    -12.5658              9
        3448  1.70173          0.0618937        0.12464      -0.725149       1.05       0.0198386    -12.5653              9
        3450  1.71271          0.0649324        0.115706     -0.724408       1.05       0.0198149    -12.5653              9
        3452  1.73008          0.0574587        0.108268     -0.723796       1.05       0.0197903    -12.5651              9
        3454  1.74377          0.0615604        0.119577     -0.722908       1.05       0.0197646    -12.5654              9
        3456  1.74635          0.0634577        0.112307     -0.722259       1.05       0.019738     -12.566               9
        3458  1.75463          0.047057         0.097668     -0.721274       1.05       0.0197106    -12.564               9
        3460  1.77232          0.0519367        0.0963111    -0.720829       1.05       0.0196823    -12.5647              9
        3462  1.78188          0.073528         0.114663     -0.720272       1.05       0.0196533    -12.5631              9
        3464  1.78874          0.0940214        0.145647     -0.720104       1.05       0.0196236    -12.5627              9
        3466  1.79227          0.105212         0.139296     -0.72009        1.05       0.0195935    -12.5605              9
        3468  1.79698          0.0850353        0.135002     -0.719995       1.05       0.0195628    -12.5599              9
        3470  1.82255          0.0664983        0.130354     -0.720068       1.05       0.0195318    -12.5592              9
        3472  1.83403          0.0776411        0.126987     -0.719992       1.05       0.0195006    -12.5588              9
        3474  1.83622          0.0817395        0.148909     -0.719657       1.05       0.0194692    -12.5572              9
        3476  1.85116          0.0845403        0.138241     -0.719688       1.05       0.0194378    -12.5544              9
        3478  1.86722          0.0919527        0.153835     -0.71966        1.05       0.0194064    -12.5529              9
        3480  1.84946          0.103977         0.156033     -0.720204       1.05       0.0193752    -12.5524              9
