Name_upper,Filter,peakmjd,peakmag
PS16EJH,Foundation-i,57643.422354630755,18.9014785898396
PS16EJH,Foundation-z,57643.422354630755,17.5065337862904
SN2016BLH,Foundation-g,57480.13347015803,17.675539509889436
SN2016BLH,Foundation-r,57480.13347015803,17.08809865247593
SN2016BLH,Foundation-i,57480.13347015803,17.168908800526207
SN2016BLH,Foundation-z,57480.13347015803,17.136561237121875
ASASSN-15BM,Foundation-g,57054.01879942437,15.993197127074566
ASASSN-15BM,Foundation-r,57054.01879942437,15.853805847120626
ASASSN-15BM,Foundation-i,57054.01879942437,16.599543223052205
ASASSN-15BM,Foundation-z,57054.01879942437,16.36221217468998
MASTERJ083256.92,Foundation-g,57802.758979077626,16.39383017558119
MASTERJ083256.92,Foundation-r,57802.758979077626,16.436485867695918
MASTERJ083256.92,Foundation-i,57802.758979077626,17.089916600423685
MASTERJ083256.92,Foundation-z,57802.758979077626,17.233181823436123
AT2017CFC,Foundation-g,57837.521274991406,16.195805932060836
AT2017CFC,Foundation-r,57837.521274991406,16.277164967657686
AT2017CFC,Foundation-i,57837.521274991406,16.69611060501368
AT2017CFC,Foundation-z,57837.521274991406,16.821828086953804
PSNJ0859349,Foundation-g,57099.40584234519,16.74282924075636
PSNJ0859349,Foundation-r,57099.40584234519,16.750296675703137
PSNJ0859349,Foundation-i,57099.40584234519,17.597112806280002
PSNJ0859349,Foundation-z,57099.40584234519,17.288703132984633
AT2016HNK,Foundation-g,57693.47714323674,18.273077822382685
AT2016HNK,Foundation-r,57693.47714323674,17.263122455521554
AT2016HNK,Foundation-i,57693.47714323674,17.387593098094
AT2016HNK,Foundation-z,57693.47714323674,18.472701237886586
SN2017CNE,Foundation-g,57842.99405019271,17.22666280241185
SN2017CNE,Foundation-r,57842.99405019271,17.148832240255658
SN2017CNE,Foundation-i,57842.99405019271,10.449601095320926
SN2017CNE,Foundation-z,57842.99405019271,17.953614383071766
ASASSN-15PY,Foundation-g,57289.008404731365,17.412080559398962
ASASSN-15PY,Foundation-r,57289.008404731365,17.35469289805627
ASASSN-15PY,Foundation-i,57289.008404731365,18.498166733683192
ASASSN-15PY,Foundation-z,57289.008404731365,18.419748054546357
SN2017DGI,Foundation-g,57869.63416659866,17.920278896634148
SN2017DGI,Foundation-r,57869.63416659866,17.842557954488846
SN2017DGI,Foundation-i,57869.63416659866,18.48138305464934
SN2017DGI,Foundation-z,57869.63416659866,18.47930352098486
PS16AYD,Foundation-g,57460.89261562216,17.483365688535102
PS16AYD,Foundation-r,57460.89261562216,17.618112559444253
PS16AYD,Foundation-i,57460.89261562216,18.18156532053332
PS16AYD,Foundation-z,57460.89261562216,18.283921330323953
GAIA16AKI,Foundation-g,57490.74921181073,18.298555000386195
GAIA16AKI,Foundation-r,57490.74921181073,18.372232940164512
GAIA16AKI,Foundation-i,57490.74921181073,18.790069713036313
GAIA16AKI,Foundation-z,57490.74921181073,19.17557091352942
SN2016EJA,Foundation-g,57596.74871623135,16.78996382042866
SN2016EJA,Foundation-r,57596.74871623135,16.723970553411625
SN2016EJA,Foundation-i,57596.74871623135,17.36189072197677
SN2016EJA,Foundation-z,57596.74871623135,17.510953864062998
ASASSN-16BR,Foundation-g,57439.75833976547,16.68634775199136
ASASSN-16BR,Foundation-r,57439.75833976547,16.654525966524368
ASASSN-16BR,Foundation-i,57439.75833976547,17.14129522554252
ASASSN-16BR,Foundation-z,57439.75833976547,17.141398598521068
ASASSN-15LU,Foundation-g,57199.50203584483,16.972116835969295
ASASSN-15LU,Foundation-r,57199.50203584483,17.07762059828706
ASASSN-15LU,Foundation-i,57199.50203584483,17.620703125094817
ASASSN-15LU,Foundation-z,57199.50203584483,17.6639844396271
SN2008HA,CSP-u,54781.73499882248,19.218418974433344
SN2008HA,CSP-g,54781.73499882248,17.91761028670199
SN2008HA,CSP-r,54781.73499882248,17.924203309095258
SN2008HA,CSP-i,54781.73499882248,18.00119996856417
SN2008HA,CSP-B,54781.73499882248,18.103899006251165
SN2008HA,CSP-V0,54781.73499882248,17.80252495765524
SN2008HA,CSP-Y,54781.73499882248,17.83155923519651
SN2008HA,CSP-J,54781.73499882248,nan
SN2008HA,CSP-H,54781.73499882248,17.41411564392164
SN2009AG,CSP-u,54889.56949027452,16.517403252528126
SN2009AG,CSP-g,54889.56949027452,15.308922040209666
SN2009AG,CSP-r,54889.56949027452,15.1032422531135
SN2009AG,CSP-i,54889.56949027452,15.444951242607427
SN2009AG,CSP-B,54889.56949027452,15.465821251915617
SN2009AG,CSP-V0,54889.56949027452,15.222721732726473
SN2009AG,CSP-Y,54889.56949027452,15.168307724872811
SN2009AG,CSP-H,54889.56949027452,15.055232128315383
SN2009AG,CSP-Ydw,54889.56949027452,-3.8503211572097804
SN2009AG,CSP-Jrc2,54889.56949027452,14.926964191353745
SN2009AG,CSP-Jdw,54889.56949027452,nan
SN2009AG,CSP-Hdw,54889.56949027452,15.262974193271033
SN2006OS,CSP-u,54064.75301618456,18.992033507453783
SN2006OS,CSP-g,54064.75301618456,17.904947364177726
SN2006OS,CSP-r,54064.75301618456,17.50438294640669
SN2006OS,CSP-i,54064.75301618456,17.855627637725426
SN2006OS,CSP-B,54064.75301618456,18.11982419652401
SN2006OS,CSP-V0,54064.75301618456,17.76792027862568
SN2006OS,CSP-Y,54064.75301618456,17.67284960326773
SN2006OS,CSP-J,54064.75301618456,17.45151160773416
SN2006OS,CSP-H,54064.75301618456,17.77100007390493
SN2006OS,CSP-Ydw,54064.75301618456,17.021883949627863
SN2006OS,CSP-Jdw,54064.75301618456,17.576018399960752
SN2006OS,CSP-Hdw,54064.75301618456,12.872536328082404
SN2006IS,CSP-u,54008.772432755744,16.906214546011714
SN2006IS,CSP-g,54008.772432755744,16.05997404003787
SN2006IS,CSP-r,54008.772432755744,16.088871970940037
SN2006IS,CSP-i,54008.772432755744,16.845827067386413
SN2006IS,CSP-B,54008.772432755744,16.269253042909106
SN2006IS,CSP-V0,54008.772432755744,16.214011436405706
SN2006IS,CSP-Y,54008.772432755744,17.552279452409664
SN2006IS,CSP-J,54008.772432755744,17.17069113942525
SN2006IS,CSP-H,54008.772432755744,17.33924126781188
SN2006IS,CSP-Ydw,54008.772432755744,17.90669558235799
SN2006IS,CSP-Jdw,54008.772432755744,17.531179976157055
SN2006IS,CSP-Hdw,54008.772432755744,17.57855968069595
SN2009AL,CSP-u,54895.96542645197,16.742929563674082
SN2009AL,CSP-g,54895.96542645197,16.10105950053458
SN2009AL,CSP-r,54895.96542645197,16.15069674292254
SN2009AL,CSP-i,54895.96542645197,16.53640248233291
SN2009AL,CSP-B,54895.96542645197,16.25445939291716
SN2009AL,CSP-V0,54895.96542645197,16.141624444996403
SN2009AL,CSP-Y,54895.96542645197,16.577361461261688
SN2009AL,CSP-H,54895.96542645197,16.74031670641738
SN2009AL,CSP-Jrc2,54895.96542645197,16.41609018213156
SN2009AL,CSP-Jdw,54895.96542645197,nan
SN2008FU,CSP-u,54732.89154087334,14.287240605344984
SN2008FU,CSP-g,54732.89154087334,17.41998721747805
SN2008FU,CSP-r,54732.89154087334,17.459539890968223
SN2008FU,CSP-i,54732.89154087334,18.222668197611828
SN2008FU,CSP-B,54732.89154087334,17.270523646508046
SN2008FU,CSP-V0,54732.89154087334,17.45027605821359
SN2008FU,CSP-Y,54732.89154087334,17.472512662278074
SN2008FU,CSP-Ydw,54732.89154087334,19.10742272306331
SN2008FU,CSP-Jdw,54732.89154087334,20.378247028811867
SN2008FU,CSP-Hdw,54732.89154087334,19.248068210763538
SN2006PY,CSP-u,54070.908848343825,18.83166638846041
SN2006PY,CSP-g,54070.908848343825,17.960186952081784
SN2006PY,CSP-r,54070.908848343825,17.972577488255926
SN2006PY,CSP-i,54070.908848343825,18.423412385336526
SN2006PY,CSP-B,54070.908848343825,18.123845750557457
SN2006PY,CSP-V0,54070.908848343825,18.015959954731994
SN2005BE,CSP-u,53459.670786356415,17.205767481163388
SN2005BE,CSP-g,53459.670786356415,16.682092413928416
SN2005BE,CSP-r,53459.670786356415,16.557066536205134
SN2005BE,CSP-i,53459.670786356415,17.019012670499958
SN2005BE,CSP-B,53459.670786356415,16.728528815980216
SN2005BE,CSP-V0,53459.670786356415,16.637502823102807
SN2004EO,CSP-u,53278.34973348616,16.07429093647224
SN2004EO,CSP-g,53278.34973348616,15.373279367018963
SN2004EO,CSP-r,53278.34973348616,15.332211063770439
SN2004EO,CSP-i,53278.34973348616,15.810741420400772
SN2004EO,CSP-B,53278.34973348616,15.49301657389771
SN2004EO,CSP-V0,53278.34973348616,15.433888236554894
SN2004EO,CSP-Ydw,53278.34973348616,15.872140499840896
SN2004EO,CSP-Jdw,53278.34973348616,15.635052043607388
SN2004EO,CSP-Hdw,53278.34973348616,15.898485314932456
SN2007A,CSP-u,54113.27730118722,16.464528146604525
SN2007A,CSP-g,54113.27730118722,15.835143658504935
SN2007A,CSP-r,54113.27730118722,15.67085096235099
SN2007A,CSP-i,54113.27730118722,16.1418199334165
SN2007A,CSP-B,54113.27730118722,15.957503233612814
SN2007A,CSP-V0,54113.27730118722,15.726235080069454
SN2007A,CSP-Y,54113.27730118722,16.208793748091647
SN2007A,CSP-J,54113.27730118722,15.90787340710586
SN2007A,CSP-H,54113.27730118722,nan
SN2008HV,CSP-u,54817.01310169869,15.298605515100332
SN2008HV,CSP-g,54817.01310169869,14.798849296401903
SN2008HV,CSP-r,54817.01310169869,14.877278873109656
SN2008HV,CSP-i,54817.01310169869,15.536797075382271
SN2008HV,CSP-B,54817.01310169869,14.860186776268222
SN2008HV,CSP-V0,54817.01310169869,14.86737606621085
SN2008HV,CSP-Y,54817.01310169869,15.673334297142345
SN2008HV,CSP-J,54817.01310169869,15.47811409938837
SN2008HV,CSP-H,54817.01310169869,15.625981079241841
SN2008HV,CSP-Ydw,54817.01310169869,16.5503535754901
SN2008HV,CSP-Jrc2,54817.01310169869,13.84450150532395
SN2008HV,CSP-Jdw,54817.01310169869,16.904096042825905
SN2008HV,CSP-Hdw,54817.01310169869,16.34424246258662
SN2008J,CSP-u,54494.80368022044,18.79511823274815
SN2008J,CSP-g,54494.80368022044,16.56684429102504
SN2008J,CSP-r,54494.80368022044,15.164341068480272
SN2008J,CSP-i,54494.80368022044,14.738373291156732
SN2008J,CSP-B,54494.80368022044,17.206344203325475
SN2008J,CSP-V0,54494.80368022044,15.873636470655022
SN2008J,CSP-Y,54494.80368022044,13.957209017094858
SN2008J,CSP-J,54494.80368022044,13.6739987872049
SN2008J,CSP-H,54494.80368022044,7.809992900052439
SN2008J,CSP-Jdw,54494.80368022044,13.661999981726872
SN2008CF,CSP-u,54594.417088773516,17.53499783039352
SN2008CF,CSP-g,54594.417088773516,17.1323650272503
SN2008CF,CSP-r,54594.417088773516,17.235669808664422
SN2008CF,CSP-i,54594.417088773516,17.83579439282444
SN2008CF,CSP-B,54594.417088773516,17.22360254895714
SN2008CF,CSP-V0,54594.417088773516,17.192499888582894
SN2008CF,CSP-Y,54594.417088773516,18.320632173260332
SN2008CF,CSP-J,54594.417088773516,nan
SN2008CF,CSP-H,54594.417088773516,18.230999899413373
SN2008CF,CSP-Ydw,54594.417088773516,18.596787522959712
SN2008CF,CSP-Hdw,54594.417088773516,8.381252018722105
SN2005KU,CSP-u,53698.96548686316,18.68086981254158
SN2005KU,CSP-g,53698.96548686316,17.616730830116047
SN2005KU,CSP-r,53698.96548686316,17.56414681584738
SN2005KU,CSP-i,53698.96548686316,18.022626568717065
SN2005KU,CSP-B,53698.96548686316,17.74486962259521
SN2005KU,CSP-V0,53698.96548686316,17.65983023895224
SN2005KU,CSP-Y,53698.96548686316,17.999536307821568
SN2008GP,CSP-u,54779.25400020547,17.229232541276282
SN2008GP,CSP-g,54779.25400020547,16.719450099212125
SN2008GP,CSP-r,54779.25400020547,16.790896887041832
SN2008GP,CSP-i,54779.25400020547,17.384167163005003
SN2008GP,CSP-B,54779.25400020547,16.83810090200579
SN2008GP,CSP-V0,54779.25400020547,16.803605417270468
SN2008GP,CSP-Y,54779.25400020547,17.42693305667634
SN2008GP,CSP-J,54779.25400020547,17.20448283929124
SN2008GP,CSP-H,54779.25400020547,17.56264315957463
SN2008GP,CSP-Jdw,54779.25400020547,nan
SN2008BC,CSP-u,54550.097246834855,16.338893110101424
SN2008BC,CSP-g,54550.097246834855,15.542775418702215
SN2008BC,CSP-r,54550.097246834855,15.425416418790881
SN2008BC,CSP-i,54550.097246834855,16.015817922896296
SN2008BC,CSP-B,54550.097246834855,15.668638908047715
SN2008BC,CSP-V0,54550.097246834855,15.490465404459302
SN2008BC,CSP-Y,54550.097246834855,16.245237361527327
SN2008BC,CSP-J,54550.097246834855,16.09948690329114
SN2008BC,CSP-H,54550.097246834855,16.12054470906639
SN2008BC,CSP-Ydw,54550.097246834855,16.21700263504808
SN2008BC,CSP-Jdw,54550.097246834855,15.896976650361236
SN2008BC,CSP-Hdw,54550.097246834855,15.9374796327489
SN2006BH,CSP-u,53833.452891602734,14.926383383035185
SN2006BH,CSP-g,53833.452891602734,14.374355402433611
SN2006BH,CSP-r,53833.452891602734,14.45716714077051
SN2006BH,CSP-i,53833.452891602734,15.060615221365124
SN2006BH,CSP-B,53833.452891602734,14.435077933247264
SN2006BH,CSP-V0,53833.452891602734,14.454730437998888
SN2006BH,CSP-Y,53833.452891602734,15.135821732816142
SN2006BH,CSP-J,53833.452891602734,15.020674204935489
SN2006BH,CSP-H,53833.452891602734,15.029466171297624
SN2006BH,CSP-Ydw,53833.452891602734,17.42571248202762
SN2006BH,CSP-Jdw,53833.452891602734,16.582260551116672
SN2006BH,CSP-Hdw,53833.452891602734,15.633499991433066
SN2007SR,CSP-u,54449.28929200218,13.543221133750503
SN2007SR,CSP-g,54449.28929200218,12.694608160803975
SN2007SR,CSP-r,54449.28929200218,12.555343984946207
SN2007SR,CSP-i,54449.28929200218,13.201703621840776
SN2007SR,CSP-B,54449.28929200218,12.749873326519962
SN2007SR,CSP-V0,54449.28929200218,12.578041847967993
SN2007SR,CSP-Y,54449.28929200218,13.779300876007792
SN2007SR,CSP-J,54449.28929200218,12.813910250826622
SN2007SR,CSP-H,54449.28929200218,13.567301794477132
SN2007SR,CSP-Ydw,54449.28929200218,14.314128068874359
SN2007SR,CSP-Jdw,54449.28929200218,13.545443761404492
SN2007SR,CSP-Hdw,54449.28929200218,13.915050309147079
SN2005IQ,CSP-u,53687.67812087036,17.316495312557887
SN2005IQ,CSP-g,53687.67812087036,16.73622342543863
SN2005IQ,CSP-r,53687.67812087036,16.887939552346023
SN2005IQ,CSP-i,53687.67812087036,17.442664914167004
SN2005IQ,CSP-B,53687.67812087036,16.84195018535651
SN2005IQ,CSP-V0,53687.67812087036,16.86311110706844
SN2005IQ,CSP-Y,53687.67812087036,17.428471887310064
SN2005IQ,CSP-J,53687.67812087036,17.37366977753065
SN2005IQ,CSP-H,53687.67812087036,17.68551463630077
SN2005IQ,CSP-Jdw,53687.67812087036,18.761000080586726
SN2005IQ,CSP-Hdw,53687.67812087036,18.242499988747863
SN2007AX,CSP-u,54188.61855104301,18.283002666221254
SN2007AX,CSP-g,54188.61855104301,16.033826932656048
SN2007AX,CSP-r,54188.61855104301,15.531978714267238
SN2007AX,CSP-i,54188.61855104301,15.695083794792858
SN2007AX,CSP-B,54188.61855104301,16.455270544611928
SN2007AX,CSP-V0,54188.61855104301,15.704765484783637
SN2007AX,CSP-Y,54188.61855104301,15.420491794844175
SN2007AX,CSP-J,54188.61855104301,14.593437300684785
SN2007AX,CSP-H,54188.61855104301,15.230060112116803
SN2007AX,CSP-Ydw,54188.61855104301,nan
SN2006HB,CSP-u,54000.87250842249,15.919302663344673
SN2006HB,CSP-g,54000.87250842249,15.047823045764106
SN2006HB,CSP-r,54000.87250842249,15.129755553326145
SN2006HB,CSP-i,54000.87250842249,15.62838875644783
SN2006HB,CSP-B,54000.87250842249,15.18102937507313
SN2006HB,CSP-V0,54000.87250842249,15.102549378458454
SN2006HB,CSP-Y,54000.87250842249,15.808409472272537
SN2006HB,CSP-J,54000.87250842249,15.064159517447827
SN2006HB,CSP-H,54000.87250842249,15.990081971312398
SN2005HK,CSP-u,53685.410543201884,16.423263355597047
SN2005HK,CSP-g,53685.410543201884,15.78595716265153
SN2005HK,CSP-r,53685.410543201884,15.780734184530422
SN2005HK,CSP-i,53685.410543201884,16.00325975664096
SN2005HK,CSP-B,53685.410543201884,15.917422518127928
SN2005HK,CSP-V0,53685.410543201884,15.7702484022895
SN2005HK,CSP-Y,53685.410543201884,16.065555535309457
SN2005HK,CSP-J,53685.410543201884,15.942985002710065
SN2005HK,CSP-H,53685.410543201884,16.04835803472919
SN2005HK,CSP-Ydw,53685.410543201884,16.237650700362273
SN2005HK,CSP-Jdw,53685.410543201884,16.144756283724032
SN2005HK,CSP-Hdw,53685.410543201884,16.441422474963023
SN2007ON,CSP-u,54419.68672600111,13.781803510677218
SN2007ON,CSP-g,54419.68672600111,12.963336904625988
SN2007ON,CSP-r,54419.68672600111,12.921409807180972
SN2007ON,CSP-i,54419.68672600111,13.38021414982235
SN2007ON,CSP-B,54419.68672600111,13.086506483919612
SN2007ON,CSP-V0,54419.68672600111,12.978304458414275
SN2007ON,CSP-Y,54419.68672600111,13.297674886238381
SN2007ON,CSP-J,54419.68672600111,13.186257863258492
SN2007ON,CSP-H,54419.68672600111,13.256210395400139
SN2007ON,CSP-Ydw,54419.68672600111,13.352359600934633
SN2007ON,CSP-Jdw,54419.68672600111,13.161576514237574
SN2007ON,CSP-Hdw,54419.68672600111,13.304984765774371
SN2008FL,CSP-u,54721.12424298122,16.891017491753665
SN2008FL,CSP-g,54721.12424298122,16.102479935602645
SN2008FL,CSP-r,54721.12424298122,16.05424677037999
SN2008FL,CSP-i,54721.12424298122,16.487536558385536
SN2008FL,CSP-B,54721.12424298122,16.24456586812892
SN2008FL,CSP-V0,54721.12424298122,16.128104460321392
SN2008FL,CSP-Y,54721.12424298122,17.344066611924426
SN2008FL,CSP-J,54721.12424298122,16.867713438117697
SN2008FL,CSP-H,54721.12424298122,17.342952944528996
SN2008FL,CSP-Ydw,54721.12424298122,16.58464526329645
SN2008FL,CSP-Jdw,54721.12424298122,16.188525578759272
SN2008FL,CSP-Hdw,54721.12424298122,16.72779606638734
SN2006EF,CSP-u,53970.28498667156,15.409378145805853
SN2006EF,CSP-g,53970.28498667156,14.925061435993383
SN2006EF,CSP-r,53970.28498667156,15.405181403305548
SN2006EF,CSP-i,53970.28498667156,16.483083368219216
SN2006EF,CSP-B,53970.28498667156,14.960979388479721
SN2006EF,CSP-V0,53970.28498667156,15.281193875885435
SN2009DC,CSP-u,54947.90234276898,15.450398785794427
SN2009DC,CSP-g,54947.90234276898,15.13690217853718
SN2009DC,CSP-r,54947.90234276898,15.261785668092331
SN2009DC,CSP-i,54947.90234276898,15.666497393311596
SN2009DC,CSP-B,54947.90234276898,15.26457549390692
SN2009DC,CSP-V0,54947.90234276898,15.205259730343219
SN2009DC,CSP-Y,54947.90234276898,15.746666977151511
SN2009DC,CSP-H,54947.90234276898,15.681283350305163
SN2009DC,CSP-Ydw,54947.90234276898,15.910749999999998
SN2009DC,CSP-Jrc2,54947.90234276898,15.565859039707737
SN2009DC,CSP-Jdw,54947.90234276898,15.76592526492318
SN2009DC,CSP-Hdw,54947.90234276898,15.840715916377905
SN2007JG,CSP-u,54366.65676327012,18.683558774091342
SN2007JG,CSP-g,54366.65676327012,17.50505640152217
SN2007JG,CSP-r,54366.65676327012,17.46106633891159
SN2007JG,CSP-i,54366.65676327012,17.971961704890887
SN2007JG,CSP-B,54366.65676327012,17.632567905534472
SN2007JG,CSP-V0,54366.65676327012,17.509156489989845
SN2007JG,CSP-Y,54366.65676327012,18.53571832542234
SN2007JG,CSP-J,54366.65676327012,20.222710426200813
SN2007JG,CSP-Ydw,54366.65676327012,17.92353735543609
SN2007JG,CSP-Jdw,54366.65676327012,17.907881036110222
SN2007JG,CSP-Hdw,54366.65676327012,nan
SN2005M,CSP-u,53406.271052811055,16.4114740598698
SN2005M,CSP-g,53406.271052811055,15.923962657651813
SN2005M,CSP-r,53406.271052811055,16.042964129670438
SN2005M,CSP-i,53406.271052811055,16.600630366967923
SN2005M,CSP-B,53406.271052811055,16.02645220782183
SN2005M,CSP-V0,53406.271052811055,16.00125980525128
SN2005M,CSP-Ydw,53406.271052811055,16.75626810270519
SN2005M,CSP-Jdw,53406.271052811055,16.684976388382438
SN2005M,CSP-Hdw,53406.271052811055,16.818784462722164
SN2008HJ,CSP-u,54801.91825501505,17.516176849603717
SN2008HJ,CSP-g,54801.91825501505,16.779210856677842
SN2008HJ,CSP-r,54801.91825501505,16.869900219042353
SN2008HJ,CSP-i,54801.91825501505,17.48714895343887
SN2008HJ,CSP-B,54801.91825501505,16.890966105253472
SN2008HJ,CSP-V0,54801.91825501505,16.870544025853356
SN2008HJ,CSP-Y,54801.91825501505,17.680956060516774
SN2008HJ,CSP-J,54801.91825501505,17.538199999268816
SN2008HJ,CSP-H,54801.91825501505,nan
SN2008HJ,CSP-Ydw,54801.91825501505,18.1495
SN2008HJ,CSP-Jdw,54801.91825501505,18.016999985270758
SN2006ET,CSP-u,53994.22643755966,16.669825699321407
SN2006ET,CSP-g,53994.22643755966,15.911429519649426
SN2006ET,CSP-r,53994.22643755966,15.83087148615479
SN2006ET,CSP-i,53994.22643755966,16.379473466013692
SN2006ET,CSP-B,53994.22643755966,16.034189021089993
SN2006ET,CSP-V0,53994.22643755966,15.887329942170577
SN2006ET,CSP-Y,53994.22643755966,16.508086044582853
SN2006ET,CSP-J,53994.22643755966,16.295532133411356
SN2006ET,CSP-H,53994.22643755966,16.528785011161155
SN2006ET,CSP-Ydw,53994.22643755966,nan
SN2006ET,CSP-Jdw,53994.22643755966,17.755937099377768
SN2006ET,CSP-Hdw,53994.22643755966,16.637046544915496
SN2006HX,CSP-u,54021.92662727632,18.939123103186393
SN2006HX,CSP-g,54021.92662727632,17.697432645051144
SN2006HX,CSP-r,54021.92662727632,17.749548923562788
SN2006HX,CSP-i,54021.92662727632,17.979735671101047
SN2006HX,CSP-B,54021.92662727632,17.829713486519964
SN2006HX,CSP-V0,54021.92662727632,17.56875453050896
SN2006HX,CSP-Ydw,54021.92662727632,18.17728039550453
SN2006HX,CSP-Jdw,54021.92662727632,18.630166666666668
SN2006HX,CSP-Hdw,54021.92662727632,18.224263104899595
SN2007BC,CSP-u,54200.25849497066,16.400292806861575
SN2007BC,CSP-g,54200.25849497066,15.828627699371069
SN2007BC,CSP-r,54200.25849497066,15.885867458402055
SN2007BC,CSP-i,54200.25849497066,16.454775927905708
SN2007BC,CSP-B,54200.25849497066,15.902951554796493
SN2007BC,CSP-V0,54200.25849497066,15.897382706237442
SN2007BC,CSP-Y,54200.25849497066,16.493500286364956
SN2007BC,CSP-J,54200.25849497066,16.415171114885638
SN2007BC,CSP-H,54200.25849497066,16.760264862673747
SN2007BC,CSP-Ydw,54200.25849497066,-16.819044122292553
SN2007BC,CSP-Hdw,54200.25849497066,17.62450000315322
SN2006EJ,CSP-u,53976.13463299289,16.290370800096674
SN2006EJ,CSP-g,53976.13463299289,15.665474953420695
SN2006EJ,CSP-r,53976.13463299289,15.752370545384247
SN2006EJ,CSP-i,53976.13463299289,17.35056280454361
SN2006EJ,CSP-B,53976.13463299289,15.63247469893447
SN2006EJ,CSP-V0,53976.13463299289,15.736660023718086
SN2006EJ,CSP-Y,53976.13463299289,16.234666801104485
SN2006EJ,CSP-J,53976.13463299289,16.583078310381914
SN2006EJ,CSP-H,53976.13463299289,16.857995056184087
SN2009DS,CSP-u,54961.77259000597,16.23972257934741
SN2009DS,CSP-g,54961.77259000597,15.548089089348009
SN2009DS,CSP-r,54961.77259000597,15.464541107843033
SN2009DS,CSP-i,54961.77259000597,16.09601843037266
SN2009DS,CSP-B,54961.77259000597,15.664704906737024
SN2009DS,CSP-V0,54961.77259000597,15.52198477592875
SN2009DS,CSP-Y,54961.77259000597,16.54793653111994
SN2009DS,CSP-H,54961.77259000597,16.42278772955998
SN2009DS,CSP-Ydw,54961.77259000597,nan
SN2009DS,CSP-Jrc2,54961.77259000597,16.196648144562847
SN2009DS,CSP-Jdw,54961.77259000597,15.854999999674662
SN2009DS,CSP-Hdw,54961.77259000597,15.865499996481887
SN2006GJ,CSP-u,53999.77604361009,18.801927368217044
SN2006GJ,CSP-g,53999.77604361009,17.766085981790237
SN2006GJ,CSP-r,53999.77604361009,17.451114610666778
SN2006GJ,CSP-i,53999.77604361009,17.666408667981308
SN2006GJ,CSP-B,53999.77604361009,17.96766248470093
SN2006GJ,CSP-V0,53999.77604361009,17.663074031190522
SN2006GJ,CSP-Y,53999.77604361009,17.36665190070151
SN2006GJ,CSP-J,53999.77604361009,17.302777535469783
SN2006GJ,CSP-H,53999.77604361009,17.496782680357523
SN2006GJ,CSP-Ydw,53999.77604361009,11.561873840452925
SN2006GJ,CSP-Hdw,53999.77604361009,nan
SN2004GS,CSP-u,53356.85518353679,18.186074557674292
SN2004GS,CSP-g,53356.85518353679,17.120185192224838
SN2004GS,CSP-r,53356.85518353679,17.00265343576867
SN2004GS,CSP-i,53356.85518353679,17.40539867182798
SN2004GS,CSP-B,53356.85518353679,17.301199294579778
SN2004GS,CSP-V0,53356.85518353679,17.085858733699347
SN2004GS,CSP-Ydw,53356.85518353679,17.60844122242256
SN2004GS,CSP-Jdw,53356.85518353679,17.451403260052878
SN2004GS,CSP-Hdw,53356.85518353679,17.722132307472382
SN2006LU,CSP-u,54038.68178230438,18.627505363869393
SN2006LU,CSP-g,54038.68178230438,17.842574211584896
SN2006LU,CSP-r,54038.68178230438,17.842478305420688
SN2006LU,CSP-i,54038.68178230438,18.41315113905478
SN2006LU,CSP-B,54038.68178230438,17.97356452878368
SN2006LU,CSP-V0,54038.68178230438,17.855373305673414
SN2006LU,CSP-Y,54038.68178230438,19.011000000200514
SN2006LU,CSP-Ydw,54038.68178230438,19.127333378545895
SN2006OB,CSP-u,54063.30545236035,18.592438076317503
SN2006OB,CSP-g,54063.30545236035,18.240673692565533
SN2006OB,CSP-r,54063.30545236035,18.25526540765666
SN2006OB,CSP-i,54063.30545236035,18.58260648837568
SN2006OB,CSP-B,54063.30545236035,18.368375487411004
SN2006OB,CSP-V0,54063.30545236035,18.270357703709244
SN2006OB,CSP-Y,54063.30545236035,18.95683242103471
SN2006OB,CSP-Ydw,54063.30545236035,18.816972056831133
SN2006OB,CSP-Jdw,54063.30545236035,18.907499992986242
SN2006OB,CSP-Hdw,54063.30545236035,19.02349971207323
SN2007S,CSP-u,54144.629306095325,16.62529489485815
SN2007S,CSP-g,54144.629306095325,15.691252866027204
SN2007S,CSP-r,54144.629306095325,15.348565132906343
SN2007S,CSP-i,54144.629306095325,15.79415374126114
SN2007S,CSP-B,54144.629306095325,15.903890071127337
SN2007S,CSP-V0,54144.629306095325,15.53913503068265
SN2007S,CSP-Y,54144.629306095325,15.872388335929623
SN2007S,CSP-J,54144.629306095325,15.50520572073477
SN2007S,CSP-H,54144.629306095325,15.690418945866126
SN2007S,CSP-Ydw,54144.629306095325,15.8576
SN2007S,CSP-Jdw,54144.629306095325,16.07160295798468
SN2007S,CSP-Hdw,54144.629306095325,15.840207116824173
SN2005KI,CSP-u,53705.242456996435,16.09658857480205
SN2005KI,CSP-g,53705.242456996435,15.592366084965827
SN2005KI,CSP-r,53705.242456996435,15.698963390776381
SN2005KI,CSP-i,53705.242456996435,16.26597829370406
SN2005KI,CSP-B,53705.242456996435,15.685677419372272
SN2005KI,CSP-V0,53705.242456996435,15.68332184772437
SN2005KI,CSP-Y,53705.242456996435,16.39055738042604
SN2005KI,CSP-J,53705.242456996435,16.266658716240016
SN2005KI,CSP-H,53705.242456996435,16.448847744609868
